hunt_code,hunt_name,species,residency,tag,tag_category,reason,data_confidence
EB3100,Wasatch Mtns,Elk,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
EB3102,Beaver East,Elk,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,HIGH
EB3102,Beaver East,Elk,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,HIGH
EB3102,Beaver East,Elk,Nonresident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3102,Beaver East,Elk,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3102,Beaver East,Elk,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3102,Beaver East,Elk,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3102,Beaver East,Elk,Nonresident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3102,Beaver East,Elk,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3102,Beaver East,Elk,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,HIGH
EB3102,Beaver East,Elk,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0.1%.,HIGH
EB3102,Beaver East,Elk,Resident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,HIGH
EB3102,Beaver East,Elk,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,HIGH
EB3102,Beaver East,Elk,Resident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3102,Beaver East,Elk,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3102,Beaver East,Elk,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3102,Beaver East,Elk,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3102,Beaver East,Elk,Resident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3102,Beaver East,Elk,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3102,Beaver East,Elk,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Nonresident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Nonresident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0.3%.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Resident,RANDOM_POOL_ONLY,APPLICATION_ODDS,Available modeled permits are random-pool/status oriented.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Resident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Resident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3104,Book Cliffs Little Creek Roadless,Elk,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,HIGH
EB3105,Cache Meadowville,Elk,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,HIGH
EB3105,Cache Meadowville,Elk,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,HIGH
EB3105,Cache Meadowville,Elk,Nonresident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3105,Cache Meadowville,Elk,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3105,Cache Meadowville,Elk,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3105,Cache Meadowville,Elk,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3105,Cache Meadowville,Elk,Nonresident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3105,Cache Meadowville,Elk,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3105,Cache Meadowville,Elk,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,HIGH
EB3105,Cache Meadowville,Elk,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,HIGH
EB3105,Cache Meadowville,Elk,Resident,RANDOM_POOL_ONLY,APPLICATION_ODDS,Available modeled permits are random-pool/status oriented.,HIGH
EB3105,Cache Meadowville,Elk,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,HIGH
EB3105,Cache Meadowville,Elk,Resident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3105,Cache Meadowville,Elk,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3105,Cache Meadowville,Elk,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3105,Cache Meadowville,Elk,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3105,Cache Meadowville,Elk,Resident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3105,Cache Meadowville,Elk,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3105,Cache Meadowville,Elk,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,HIGH
EB3107,Cache South,Elk,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,HIGH
EB3107,Cache South,Elk,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,HIGH
EB3107,Cache South,Elk,Nonresident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3107,Cache South,Elk,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3107,Cache South,Elk,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3107,Cache South,Elk,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3107,Cache South,Elk,Nonresident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3107,Cache South,Elk,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3107,Cache South,Elk,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0.2%.,HIGH
EB3107,Cache South,Elk,Resident,RANDOM_POOL_ONLY,APPLICATION_ODDS,Available modeled permits are random-pool/status oriented.,HIGH
EB3107,Cache South,Elk,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,HIGH
EB3107,Cache South,Elk,Resident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3107,Cache South,Elk,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3107,Cache South,Elk,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3107,Cache South,Elk,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3107,Cache South,Elk,Resident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3107,Cache South,Elk,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3108,Manti,Elk,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0.3%.,HIGH
EB3108,Manti,Elk,Nonresident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,HIGH
EB3108,Manti,Elk,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 73.9% is strong.,HIGH
EB3108,Manti,Elk,Nonresident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3108,Manti,Elk,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3108,Manti,Elk,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3108,Manti,Elk,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3108,Manti,Elk,Nonresident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3108,Manti,Elk,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3108,Manti,Elk,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 1.1%.,HIGH
EB3108,Manti,Elk,Resident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,HIGH
EB3108,Manti,Elk,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 73.9% is strong.,HIGH
EB3108,Manti,Elk,Resident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3108,Manti,Elk,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3108,Manti,Elk,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3108,Manti,Elk,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3108,Manti,Elk,Resident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3108,Manti,Elk,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3110,Fillmore Pahvant,Elk,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,HIGH
EB3110,Fillmore Pahvant,Elk,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 50% is strong.,HIGH
EB3110,Fillmore Pahvant,Elk,Nonresident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3110,Fillmore Pahvant,Elk,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3110,Fillmore Pahvant,Elk,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3110,Fillmore Pahvant,Elk,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3110,Fillmore Pahvant,Elk,Nonresident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3110,Fillmore Pahvant,Elk,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3110,Fillmore Pahvant,Elk,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0.2%.,HIGH
EB3110,Fillmore Pahvant,Elk,Resident,POINT_CREEP_WARNING,APPLICATION_ODDS,Guaranteed line moved by 1 point(s).,HIGH
EB3110,Fillmore Pahvant,Elk,Resident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,HIGH
EB3110,Fillmore Pahvant,Elk,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 50% is strong.,HIGH
EB3110,Fillmore Pahvant,Elk,Resident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3110,Fillmore Pahvant,Elk,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3110,Fillmore Pahvant,Elk,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3110,Fillmore Pahvant,Elk,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3110,Fillmore Pahvant,Elk,Resident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3110,Fillmore Pahvant,Elk,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3111,La Sal Mtns,Elk,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,HIGH
EB3111,La Sal Mtns,Elk,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,HIGH
EB3111,La Sal Mtns,Elk,Nonresident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3111,La Sal Mtns,Elk,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3111,La Sal Mtns,Elk,Nonresident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,HIGH
EB3111,La Sal Mtns,Elk,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3111,La Sal Mtns,Elk,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3111,La Sal Mtns,Elk,Nonresident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3111,La Sal Mtns,Elk,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3111,La Sal Mtns,Elk,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,HIGH
EB3111,La Sal Mtns,Elk,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0.6%.,HIGH
EB3111,La Sal Mtns,Elk,Resident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,HIGH
EB3111,La Sal Mtns,Elk,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,HIGH
EB3111,La Sal Mtns,Elk,Resident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3111,La Sal Mtns,Elk,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3111,La Sal Mtns,Elk,Resident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,HIGH
EB3111,La Sal Mtns,Elk,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3111,La Sal Mtns,Elk,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3111,La Sal Mtns,Elk,Resident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3111,La Sal Mtns,Elk,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3111,La Sal Mtns,Elk,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,HIGH
EB3112,Monroe,Elk,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,HIGH
EB3112,Monroe,Elk,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,HIGH
EB3112,Monroe,Elk,Nonresident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3112,Monroe,Elk,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3112,Monroe,Elk,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3112,Monroe,Elk,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3112,Monroe,Elk,Nonresident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3112,Monroe,Elk,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3112,Monroe,Elk,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0.1%.,HIGH
EB3112,Monroe,Elk,Resident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,HIGH
EB3112,Monroe,Elk,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,HIGH
EB3112,Monroe,Elk,Resident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3112,Monroe,Elk,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3112,Monroe,Elk,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3112,Monroe,Elk,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3112,Monroe,Elk,Resident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3112,Monroe,Elk,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3113,Mt Dutton,Elk,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,HIGH
EB3113,Mt Dutton,Elk,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 66.7% is strong.,HIGH
EB3113,Mt Dutton,Elk,Nonresident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3113,Mt Dutton,Elk,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3113,Mt Dutton,Elk,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3113,Mt Dutton,Elk,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3113,Mt Dutton,Elk,Nonresident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
EB3113,Mt Dutton,Elk,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,HIGH
EB3113,Mt Dutton,Elk,Nonresident,PERMIT_INCREASE_WATCH,NEW_TREND,Permit count increased 50%.,HIGH
EB3113,Mt Dutton,Elk,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0.3%.,HIGH
EB3113,Mt Dutton,Elk,Resident,POINT_CREEP_WARNING,APPLICATION_ODDS,Guaranteed line moved by 1 point(s).,HIGH
EB3113,Mt Dutton,Elk,Resident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,HIGH
EB3113,Mt Dutton,Elk,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 66.7% is strong.,HIGH
EB3113,Mt Dutton,Elk,Resident,VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,Verified age or age-structure data is present.,HIGH
EB3113,Mt Dutton,Elk,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,HIGH
EB3113,Mt Dutton,Elk,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,HIGH
EB3113,Mt Dutton,Elk,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,HIGH
EB3113,Mt Dutton,Elk,Resident,EXTEND_THE_SEASON,HUNTER_PERSONA,Season/class text suggests extended or late-season planning value.,HIGH
